natemis,province,name,region
200500574,EC,MAPFONTEIN JS SCHOOL,MALUTI
200501375,EC,MAPHEELLE PRIMARY SCHOOL,
200500575,EC,MAPHELENI JS SCHOOL,MOUNT FRERE
200501386,EC,MAQHATSENG JS SCHOOL,MATATIELE
200500581,EC,MARIALINDEN JS SCHOOL,MATATIELE
200500582,EC,MARIAZEL SS SCHOOL,MATATIELE
200500584,EC,MARWAQA JS SCHOOL,MOUNT AYLIFF
200500585,EC,MASAKALA JS SCHOOL,MATATIELE
200500586,EC,MASHWABADE JP SCHOOL,KOKSTAD
200500587,EC,MASIANOKENG JP SCHOOL,MATATIELE
200500592,EC,MATANDELA JS SCHOOL,MATATIELE
200501582,EC,MATATIELE P,MATATIELE
200500596,EC,MATHOLE JS SCHOOL,TABANKULU
200501583,EC,MATSHEMULA PUBLIC PRIMARY SCHOOL,
200500599,EC,MATSHONA JS SCHOOL,TABANKULU
200500603,EC,MAVUNDLENI SP SCHOOL,MATATIELE
200500604,EC,MAWONGA SP SCHOOL,MOUNT FRERE
200500606,EC,MAZAKHELE SP SCHOOL,TABANKULU
200500607,EC,MAZAMA P SCHOOL,MOUNT FRERE
200500608,EC,MAZENI JS SCHOOL,FLAGSTAFF
200500611,EC,MBAMBANGWE PRIMARY SCHOOL,
200500613,EC,MBANGWENI JS SCHOOL,TABANKULU
200500618,EC,MBIZWENI JS SCHOOL,MATATIELE
200500619,EC,MBIZWENI JS SCHOOL,MOUNT AYLIFF
200500620,EC,MBIZWENI SP SCHOOL,MOUNT FRERE
200500621,EC,MBODLENI JS SCHOOL,MOUNT FRERE
200500383,EC,MBODLENI SENIOR SECONDARY SCHOOL,MOUNT FRERE
200500624,EC,MBONDA JS SCHOOL,MOUNT FRERE
200500626,EC,MBONGWENI JS SCHOOL,MOUNT AYLIFF
200500629,EC,MBUMBAZI JS SCHOOL,MOUNT AYLIFF
200500635,EC,MCUBHANA JS SCHOOL,MOUNT AYLIFF
200500637,EC,MDAKENI JS SCHOOL,MOUNT FRERE
200500641,EC,MDENI JS SCHOOL,CEDARVILLE
200500647,EC,MECHACHANENG SP SCHOOL,MATATIELE
200500648,EC,MECHAELING JS SCHOOL,MATATIELE
200500650,EC,MEHLOLOANENG JS SCHOOL,MATATIELE
200501377,EC,MFAZWE COMP TECH HIGH SCHOOL,TABANKULU
200500658,EC,MFUNDISWENI JS SCHOOL,LUSIKISIKI
200500659,EC,MFUNDISWENI SS SCHOOL,LUSIKISIKI
200500661,EC,MGANO JS SCHOOL,MOUNT AYLIFF
200500662,EC,MGANU JS SCHOOL,MOUNT FRERE
200500665,EC,MGODI JS SCHOOL,MOUNT FRERE
200500667,EC,MGQUMANGWE SP SCHOOL,MOUNT FRERE
200500668,EC,MGUNGUNDLOVU JS SCHOOL,MOUNT FRERE
200500675,EC,MHLANGALA SP SCHOOL,MOUNT FRERE
200500676,EC,MHLELENI JS SCHOOL,TABANKULU
200500678,EC,MHLONYANENI HP SCHOOL,TABANKULU
200500679,EC,MHLOTSHENI JS SCHOOL,MOUNT FRERE
200500680,EC,MHLUTA JS SCHOOL,MOUNT FRERE
200500681,EC,MHLUZINI JP SCHOOL,MOUNT AYLIFF
200500682,EC,MIKA JP SCHOOL,MATATIELE
200500684,EC,MJELWENI JS SCHOOL,TABANKULU
200500685,EC,MJIKWENI JS SCHOOL,KOKSTAD
200500686,EC,MJILA'S RIDGE JS SCHOOL,TABANKULU
200501392,EC,MJOKANA SP SCHOOL,MATATIELE
200500688,EC,MJOLI JS SCHOOL,MOUNT AYLIFF
200500694,EC,MKHOMANZI JP SCHOOL,KOKSTAD
200500700,EC,MKHONQO JS SCHOOL,MOUNT FRERE
200500695,EC,MKHUHLANE-KOP JS SCHOOL,MATATIELE
200500697,EC,MKILWA SP SCHOOL,MOUNT FRERE
200501421,EC,MLENZE SP SCHOOL,MOUNT FRERE
200500649,EC,MLUNGISELELI SENIOR SECONDARY SCHOOL,
200501428,EC,MNAMA JP SCHOOL,MOUNT FRERE
200500709,EC,MNCEBA JS SCHOOL,TABANKULU
200500710,EC,MNCEBA JS SCHOOL,MATATIELE
200500711,EC,MNCEBA SS SCHOOL,TABANKULU
200500714,EC,MNDINI SP SCHOOL,MOUNT FRERE
200500717,EC,MNGCISANE JS SCHOOL,MOUNT FRERE
200500718,EC,MNGENI JS SCHOOL,MATATIELE
200500719,EC,MNGENI SP SCHOOL,TABANKULU
200500722,EC,MNIKWA JS SCHOOL,MOUNT AYLIFF
200500723,EC,MNQWANE JS SCHOOL,MOUNT AYLIFF
200500724,EC,MNTWANA SP SCHOOL,MOUNT FRERE
200500725,EC,MNUKWA SS SCHOOL,MALUTI
200500727,EC,MNXEKAZI JS SCHOOL,MOUNT FRERE
200500728,EC,MOALOSI P SCHOOL,MATATIELE
200500729,EC,MOEANENG JS SCHOOL,MATATIELE
200500730,EC,MOHLAKOANA JP SCHOOL,MATATIELE
200500732,EC,MOIKETSI GRAVES SS SCHOOL,MATATIELE
200500734,EC,MOKHESENG SS SCHOOL,MALUTI
200500735,EC,MOLIKO JP SCHOOL,MATATIELE
200501586,EC,MOLISANA P,MATATIELE
200500736,EC,MOMBENI JS SCHOOL,MOUNT AYLIFF
200500738,EC,MORITING JS SCHOOL,MOUNT FLETCHER
200500741,EC,MOSA SIBI SS SCHOOL,MATATIELE
200500743,EC,MOSEHLE SP SCHOOL,MATATIELE
200500744,EC,MOSHESH SS SCHOOL,MATATIELE
200500745,EC,MOTHIBISI JS SCHOOL,MALUTI
200500746,EC,MOTLATSI JP SCHOOL,MATATIELE
200501391,EC,MOUNT AYLIFF JS SCHOOL,MOUNT AYLIFF
200500066,EC,MOUNT FRERE TYLDON SCHOOL,
200500748,EC,MOUNT HARGREAVES SS SCHOOL,MATATIELE
200500749,EC,MOWA SP SCHOOL,LUSIKISIKI
200500751,EC,MOYENI JS SCHOOL,MATATIELE
200500752,EC,MPAMBA JS SCHOOL,MOUNT FRERE
200500753,EC,MPEMBA JS SCHOOL,MOUNT FRERE
200500758,EC,MPHAHLALATSANE SS SCHOOL,MATATIELE
200500757,EC,MPHARANE JS SCHOOL,MATATIELE
200500759,EC,MPINDWENI JS SCHOOL,TABANKULU
200500760,EC,MPINDWENI JS SCHOOL,MOUNT FRERE
200500761,EC,MPOFINI JUNIOR SECONDARY SCHOOL,
200500762,EC,MPOLA SP SCHOOL,MOUNT FRERE
200500763,EC,MPOLOSA SP SCHOOL,MOUNT FRERE
200500765,EC,MPOZA JS SCHOOL,MOUNT FRERE
200500766,EC,MPUMALANGA JP SCHOOL,MATATIELE
200500768,EC,MPUNGUTYANA JS SCHOOL,MOUNT FRERE
200500770,EC,MPUTEKANE JS SCHOOL,MATATIELE
200500771,EC,MQATYENI JS SCHOOL,TABANKULU
200500772,EC,MQEKEZWENI JS SCHOOL,MOUNT AYLIFF
200500774,EC,MQHOKWENI SP SCHOOL,MOUNT AYLIFF
200500777,EC,MRWABO JS SCHOOL,MATATIELE
200500778,EC,MSI JS SCHOOL,MATATIELE
200500780,EC,MSUKENI P SCHOOL,TABANKULU
200500782,EC,MT AYLIFF HOSPITAL SCHOOL,MOUNT AYLIFF
200500784,EC,MT AYLIFF SS SCHOOL,MOUNT AYLIFF
200404016,EC,MT FRERE COMMUNITY SCHOOL,Mount Frere
200500787,EC,MT FRERE SS SCHOOL,MOUNT FRERE
200500788,EC,MT HARGREAVES JS SCHOOL,MATATIELE
200500789,EC,MT HOREB JS SCHOOL,MOUNT FRERE
200500792,EC,MT WHITE JS SCHOOL,MOUNT FRERE
200501419,EC,MT WHITE SS SCHOOL,MOUNT FRERE
200500794,EC,MT ZION SP SCHOOL,MATATIELE
200500799,EC,MTONJENI SP SCHOOL,TABANKULU
200500804,EC,MTSHAZI JS SCHOOL,MOUNT FRERE
200500805,EC,MTSILA JS SCHOOL,MOUNT FRERE
200500806,EC,MTUKUKAZI JS SCHOOL,NTABANKULU
200500808,EC,MVALWENI JS SCHOOL,MOUNT AYLIFF
200500809,EC,MVENYANE JS SCHOOL,CEDARVILLE
200500810,EC,MVENYANE SS SCHOOL,MATATIELE
200500814,EC,MVUMELWANO SP SCHOOL,MOUNT FRERE
200500815,EC,MVUMVU JS SCHOOL,MOUNT FRERE
200500816,EC,MVUZI JS SCHOOL,MOUNT FLETCHER
200500817,EC,MVUZI JS SCHOOL,MOUNT FRERE
200500818,EC,MWACA JS SCHOOL,MOUNT FRERE
200500823,EC,MYENGWA JS SCHOOL,MOUNT AYLIFF
200500826,EC,MZAMO SP SCHOOL,MOUNT FRERE
200500827,EC,MZAWUTHETHI JP SCHOOL,TABANKULU
200500828,EC,MZIMHLOPHE P SCHOOL,TABANKULU
200500829,EC,MZINTO JS SCHOOL,MOUNT FRERE
200500832,EC,MZONGWANA JS SCHOOL,MATATIELE
200500835,EC,MZWAKAZI JS SCHOOL,TABANKULU
200500837,EC,NALEDI JS SCHOOL,MATATIELE
200500839,EC,NATALA JS SCHOOL,MOUNT FRERE
200500842,EC,NCANYWA JUNIOR PRIMARY SCHOOL,
200500843,EC,NCAPAI JS SCHOOL,MOUNT FRERE
200500845,EC,NCINIBA JS SCHOOL,MOUNT FRERE
200500846,EC,NCOME JS SCHOOL,MOUNT FRERE
200500852,EC,NDAKENI JS SCHOOL,TABANKULU
200500853,EC,NDAKENI JS SCHOOL,MOUNT AYLIFF
200500855,EC,NDARALA JS SCHOOL,KOKSTAD
200500858,EC,NDILE SP SCHOOL,TABANKULU
200500861,EC,NDLANTAKA JS SCHOOL,NTABANKULU
200500864,EC,NDUMNDUM JS SCHOOL,KOKSTAD
200500867,EC,NDWANA JS SCHOOL,TABANKULU
200500868,EC,NDZONDWENI JP SCHOOL,MATATIELE
200500869,EC,NDZONGISENI JS SCHOOL,MOUNT AYLIFF
200501459,EC,NDZULULWAZI SS SCHOOL,MOUNT FRERE
200500873,EC,NGCABHELA JS SCHOOL,TABANKULU
200501411,EC,NGCOZANA SP SCHOOL,MOUNT FRERE
200500878,EC,NGCWENGANA JP SCHOOL,MATATIELE
200500884,EC,NGONYAMENI SP SCHOOL,LUSIKISIKI
200500885,EC,NGOZI SP SCHOOL,TABANKULU
200500886,EC,NGQANE JS SCHOOL,MFUNDISWENI
200500887,EC,NGQINIBENI JS SCHOOL,MOUNT FRERE
200500891,EC,NGQWASHU JS SCHOOL,TABANKULU
200500892,EC,NGUBELANGA JS SCHOOL,MOUNT FRERE
200500893,EC,NGUSE JS SCHOOL,MOUNT FRERE
200500896,EC,NGWEGWENI JS SCHOOL,KOKSTAD
200500897,EC,NGWEKAZI SS SCHOOL,MOUNT FRERE
200500900,EC,NIYONA JS SCHOOL,MOUNT FRERE
200500901,EC,NJIJINI JS SCHOOL,MOUNT FRERE
200500903,EC,NKALWENI JS SCHOOL,MATATIELE
200500906,EC,NKANJI JS SCHOOL,MOUNT AYLIFF
200500907,EC,NKASELE JS SCHOOL,MATATIELE
200500908,EC,NKAU JS SCHOOL,MATATIELE
200500911,EC,NKOSIBOMVU P SCHOOL,TABANKULU
200500914,EC,NKULISA JP SCHOOL,MOUNT FRERE
200500916,EC,NKUNGWINI JS SCHOOL,MOUNT FRERE
200500917,EC,NKUPULWENI JS SCHOOL,MATATIELE
200500921,EC,NOBUSA JS SCHOOL,MOUNT FRERE
200500924,EC,NOLOYISO JS SCHOOL,MATATIELE
200500925,EC,NOLUTHANDO SP SCHOOL,MOUNT FRERE
200500930,EC,NOMKOLOKOTO JS SCHOOL,MATATIELE
200500938,EC,NONKQUBELA JS SCHOOL,MOUNT AYLIFF
200500943,EC,NOWALALA JS SCHOOL,TABANKULU
200500946,EC,NQABENI JS SCHOOL,MOUNT AYLIFF
200500947,EC,NQABENI SP SCHOOL,KOKSTAD
200500948,EC,NQALO P SCHOOL,TABANKULU
200501401,EC,NQANTOSI JP SCHOOL,MOUNT FRERE
200500950,EC,NTABANKULU JS SCHOOL,NTABANKULU
200500951,EC,NTABANKULU SS SCHOOL,TABANKULU
200500952,EC,NTABAZIJONGENE JS SCHOOL,MATATIELE
200500953,EC,NTABENI JS SCHOOL,MATATIELE
200500958,EC,NTIBANE JS SCHOOL,MOUNT FRERE
200500965,EC,NTLANGANO JS SCHOOL,MOUNT FRERE
200500966,EC,NTLAVINI JS SCHOOL,MOUNT AYLIFF
200500968,EC,NTLOLA JS SCHOOL,MATATIELE
200501397,EC,NTOMBISE JP SCHOOL,MOUNT FRERE
200500974,EC,NTSHAMANZI P SCHOOL,KOKSTAD
200500977,EC,NTSHENTSHE JS SCHOOL,KOSTAD
200500979,EC,NTSIKAYEZWE SS SCHOOL,TABANKULU
200500982,EC,NTSINTSANA JS SCHOOL,MOUNT FRERE
200500983,EC,NTSIZWA JS SCHOOL,MOUNT AYLIFF
200500984,EC,NTSIZWA SS SCHOOL,MOUNT FRERE
200500986,EC,NTUTA JS SCHOOL,MOUNT FRERE
200500989,EC,NYANDA DIKO P SCHOOL,TABANKULU
200500990,EC,NYANISO SS SCHOOL,MATATIELE
200500991,EC,NYATHINI SENIOR PRIMARY SCHOOL,
200500995,EC,NYOSINI JS SCHOOL,MOUNT AYLIFF
200500996,EC,NYOSINI JS SCHOOL,MOUNT FRERE
200500999,EC,ONGELUK'S NEK JS SCHOOL,MATATIELE
200501000,EC,OSBORN JS SCHOOL,MOUNT FRERE
200501001,EC,OSBORN SS SCHOOL,MOUNT FRERE
200501002,EC,OUTSPAN JS SCHOOL,MATATIELE
200501003,EC,PABALLONG JS SCHOOL,MATATIELE
200501007,EC,PAMLAVILLE JS SCHOOL,MALUTI
200501010,EC,PEHONG JS SCHOOL,MATATIELE
200501012,EC,PEPENI JS SCHOOL,KOKSTAD
200501014,EC,PHAHAMANG SP SCHOOL,MATATIELE
200501015,EC,PHAKADE JP SCHOOL,MATATIELE
200501016,EC,PHALLANG P SCHOOL,MATATIELE
200501018,EC,PHAMOTSE JS SCHOOL,MATATIELE
200501021,EC,PHARAMAKHULO SP SCHOOL,MATATIELE
200501431,EC,PHUMELELE COMP TECH SS SCHOOL,MATATIELE
200501415,EC,PHUNGULELWENI JP SCHOOL,TABANKULU
200501023,EC,PHUTHALICHABA JP SCHOOL,MATATIELE
200501027,EC,POLILE JS SCHOOL,MATATIELE
200501029,EC,POLOKONG JS SCHOOL,MATATIELE
200501030,EC,PONDOMISE RIDGE JS SCHOOL,MOUNT FRERE
200501031,EC,PONTSENG JS SCHOOL,MATATIELE
200501034,EC,PROSPECT JS SCHOOL,MATATIELE
200501035,EC,PURUTLE SP SCHOOL,MOUNT FLETCHER
200501037,EC,QADU JP SCHOOL,MOUNT FRERE
200501038,EC,QAIZANA JS SCHOOL,MOUNT FRERE
200501042,EC,QANQU JS SCHOOL,MOUNT FRERE
200501045,EC,QHIPHU SP SCHOOL,TABANKULU
200501046,EC,QHOBOSHEANENG JS SCHOOL,MATATIELE
200501049,EC,QOQA JS SCHOOL,MOUNT FRERE
200501050,EC,QUEENS MERCY JS SCHOOL,MATATIELE
200501051,EC,QUKANCA JS SCHOOL,MOUNT FRERE
200501052,EC,QUMRA JS SCHOOL,MOUNT FRERE
200501054,EC,QUNUBENI JP SCHOOL,MOUNT FRERE
200501055,EC,QWIDLANA JS SCHOOL,MOUNT FRERE
200501056,EC,R.V.MANTSHULE JS SCHOOL,CEDARVILLE
200501057,EC,RALEBITSO SS SCHOOL,MATATIELE
200501058,EC,RAMAFOLE SS SCHOOL,MOUNT FLETCHER
200501059,EC,RAMOHLAKOANA JS SCHOOL,MATATIELE
200501060,EC,RAVENSCROFT JS SCHOOL,MOUNT FRERE
200501067,EC,ROCHDALE JS SCHOOL,MATATIELE
200501069,EC,RODE JS SCHOOL,MOUNT FRERE
200501070,EC,RODE SS SCHOOL,MOUNT AYLIFF
200500783,EC,ROSELAND PRIVATE SCHOOL,MT FRERE
200501071,EC,RWANTSANA JS SCHOOL,TABANKULU
200500234,EC,SACRED HEART CATHOLIC SCHOOL,
200501073,EC,SAHLULO JS SCHOOL,MOUNT FRERE
200501074,EC,SAHLULO P SCHOOL,KOKSTAD
200501466,EC,SAKHISIZWE PRIMARY SCHOOL,MOUNT AYLIFF
200501567,EC,SANDFONTEIN GI P,SANDFONTEINFARM
200501078,EC,SANDLULUBE JS SCHOOL,MOUNT FRERE
200501080,EC,SANTOMBE SP SCHOOL,MOUNT AYLIFF
200501081,EC,SAPUKANDUKU JS SCHOOL,TABANKULU
200501082,EC,SAPUKANDUKU SS SCHOOL,TABANKULU
200501083,EC,SEKHUTLONG SP SCHOOL,MATATIELE
200501085,EC,SEMENI JS SCHOOL,MOUNT FRERE
200501086,EC,SEMONKONG JS SCHOOL,MATATIELE
200501087,EC,SENYUKELE SS SCHOOL,KOKSTAD
200501568,EC,SHEEPRUN JP,KOKSTAD
200501092,EC,SIBONGILE JS SCHOOL,MATATIELE
200501093,EC,SIBOZWENI JS SCHOOL,MOUNT FRERE
200501095,EC,SIDAKENI JS SCHOOL,KOKSTAD
200501096,EC,SIDAKENI JS SCHOOL,MALUTI
200501099,EC,SIFOLWENI SP SCHOOL,MOUNT FRERE
200501100,EC,SIGAGANE JS SCHOOL,MOUNT AYLIFF
200501395,EC,SIGIDINI JS SCHOOL,MOUNT AYLIFF
200501102,EC,SIHLAHLENI JS SCHOOL,MOUNT FRERE
200501104,EC,SIJIKA SP SCHOOL,MOUNT FRERE
200501105,EC,SIJOKA JS SCHOOL,MATATIELE
200501106,EC,SIKHEMANE JS SCHOOL,MOUNT AYLIFF
200501107,EC,SIKHUMBENI SP SCHOOL,MOUNT AYLIFF
200501109,EC,SILASVILLE SP SCHOOL,MOUNT AYLIFF
200501110,EC,SILINDINI SP SCHOOL,MOUNT AYLIFF
200501111,EC,SIMEKWENI JS SCHOOL,MOUNT FRERE
200501114,EC,SINYAQA SENIOR PRIMARY SCHOOL,
200501115,EC,SIPEPETO JS SCHOOL,MATATIELE
200501116,EC,SIPETU JS SCHOOL,KOKSTAD
200501117,EC,SIPHOLA JP SCHOOL,MATATIELE
200501118,EC,SIPOLWENI JS SCHOOL,KOKSTAD
200501119,EC,SIQHINGENI JS SCHOOL,MOUNT FRERE
200501120,EC,SIRHOQOBENI JS SCHOOL,MOUNT AYLIFF
200501121,EC,SIRHUDLWINI JS SCHOOL,MOUNT FRERE
200501122,EC,SITHINTENI SP SCHOOL,MOUNT FRERE
200501124,EC,SITIYWENI JS SCHOOL,MATATIELE
200501129,EC,SIYAYA JS SCHOOL,TABANKULU
200501134,EC,SKETLANE JS SCHOOL,MATATIELE
200501136,EC,SOBHEDE JS SCHOOL,MOUNT FRERE
200501137,EC,SODLADLA JS SCHOOL,MOUNT FRERE
200501139,EC,SOLOMON GAGANE SP SCHOOL,MFUNDISWENI
200501143,EC,SONQISHE SS SCHOOL,MOUNT FRERE
200501563,EC,SPRINGFIELD PRIMARY SCHOOL,TABANKULU
200501146,EC,SPRINGSIDE JS SCHOOL,MATATIELE
200501149,EC,ST ANDREWS JS SCHOOL,MATATIELE
200501153,EC,ST COLUMBA'S JS SCHOOL,MATATIELE
200500155,EC,ST FAITH PRIMARY SCHOOL,
200500448,EC,ST GEORGES  PRIMARY SCHOOL,MOUNT FRERE
200501157,EC,ST GEORGE'S JS SCHOOL,MOUNT FRERE
200501158,EC,ST MARGARET JP SCHOOL,MATATIELE
200501159,EC,ST MARGARET SS SCHOOL,MATATIELE
200501160,EC,ST MARKS JS SCHOOL,MOUNT FRERE
200500726,EC,ST MARKS TECHNICAL SENIOR SECONDARY SCHOOL,
200501161,EC,ST MATTHEWS JS SCHOOL,MATATIELE
200501162,EC,ST MATTHEWS JS SCHOOL,MOUNT FLETCHER
200501569,EC,ST MONICAS DIOCESAN,MATATIELE
200501171,EC,SUKUDE SS SCHOOL,TABANKULU
200501590,EC,SUNSHINE PRIMARY SCHOOL,MATATIELE
200501183,EC,TELA JS SCHOOL,MOUNT AYLIFF
200501184,EC,TEMBELITSHA JS SCHOOL,MATATIELE
200501185,EC,TEMBENI SENIOR PRIMARY SCHOOL,KOKSTAD
200501186,EC,TEMBISA JS SCHOOL,KOKSTAD
200501189,EC,THABA-CHICHA JS SCHOOL,MATATIELE
200501191,EC,THABANG JP SCHOOL,MATATIELE
200501200,EC,THEMBENI SP SCHOOL,MOUNT FRERE
200501201,EC,THEMBILE JP SCHOOL,FLAGSTAFF
200501202,EC,THOKOZANI SP SCHOOL,MALUTI
200501203,EC,THOLANG SS SCHOOL,MATATIELE
200501205,EC,THOTANENG JS SCHOOL,MATATIELE
200501209,EC,TLALI JS SCHOOL,RODE
200501210,EC,TLAWU JS SCHOOL,MALUTI
200501211,EC,TLHAKANELO JS SCHOOL,MATATIELE
200501213,EC,TLOPO SP SCHOOL,MATATIELE
200501216,EC,TOLENI JS SCHOOL,MOUNT FRERE
200501221,EC,TONTI JS SCHOOL,FLAGSTAFF
200501223,EC,TRAMORE SP SCHOOL,MATATIELE
200501227,EC,TSEKONG JS SCHOOL,MATATIELE
200501228,EC,TSEPANG SP SCHOOL,MATATIELE
200501229,EC,TSEPISONG JS SCHOOL,MATATIELE
200501230,EC,TSEWU JP SCHOOL,MOUNT FRERE
200501233,EC,TSHISA JS SCHOOL,MATATIELE
200501234,EC,TSHISANE JS SCHOOL,MATATIELE
200501237,EC,TSIKARONG JS SCHOOL,MATATIELE
200501238,EC,TSITSONG JS SCHOOL,MATATIELE
200501239,EC,TSOELIKE JS SCHOOL,MALUTI
200501422,EC,TSWELOPELE JP SCHOOL,MATATIELE
200500876,EC,TYELIMHLOPHE AGRICULTURAL HIGH SCHOOL,MOUNT FRERE
200501250,EC,UMZIMVUBU JS SCHOOL,MOUNT FRERE
200501251,EC,UPPER BUFFALO NEK JS SCHOOL,MOUNT FRERE
200501252,EC,UPPER CABAZANA JS SCHOOL,MOUNT AYLIFF
200501253,EC,UPPER DUNGU P SCHOOL,MOUNT FRERE
200501255,EC,UPPER MANDILENI JS SCHOOL,MOUNT FRERE
200501257,EC,UPPER MKEMANE JS SCHOOL,MATATIELE
200501258,EC,UPPER MNTWANA JS SCHOOL,MOUNT FRERE
200501259,EC,UPPER MNYAMANA JS SCHOOL,MOUNT FRERE
200501260,EC,UPPER MTUMASI JS SCHOOL,MOUNT FLETCHER
200501261,EC,UPPER MVENYANE JS SCHOOL,CEDARVILLE
200501264,EC,UPPER ROLWENI JS SCHOOL,MATATIELE
200501265,EC,UPPER SIDAKENI JP SCHOOL,MATATIELE
200501269,EC,VALIPATWA JP SCHOOL,MOUNT FRERE
200501270,EC,VANE JS SCHOOL,TABANKULU
200501276,EC,VOVENI JS SCHOOL,MOUNT AYLIFF
200501279,EC,VUKAZAKHE SP SCHOOL,MOUNT FRERE
200501283,EC,VULINDLELA SENIOR PRIMARY SCHOOL,
200501292,EC,WAYO JS SCHOOL,KOKSTAD
200501294,EC,XAKANI JS SCHOOL,TABANKULU
200501302,EC,ZAKHELE JS SCHOOL,MOUNT AYLIFF
200501310,EC,ZAMOKUHLE SP SCHOOL,MATATIELE
200501312,EC,ZAMUKULUNGISA P SCHOOL,MOUNT FRERE
200501315,EC,ZANOKANYO JS SCHOOL,KOKSTAD
200501316,EC,ZANOKANYO SP SCHOOL,NTABANKULU
200501464,EC,ZANOKHANYO BAPTIST SCHOOL,Mount Ayliff
200500053,EC,ZENITH PRIMARY SCHOOL,MOUNT FRERE
200501320,EC,ZIBI MEYER JS SCHOOL,MOUNT FLETCHER
200501321,EC,ZIBI MEYER SS SCHOOL,MOUNT FLETCHER
200501322,EC,ZIBOKWANA SS SCHOOL,MOUNT FRERE
200501324,EC,ZIGADINI JS SCHOOL,MOUNT FRERE
200501325,EC,ZIMELE SP SCHOOL,NTABANKULU
200501328,EC,ZIMPOFU JS SCHOOL,MOUNT FLETCHER
200501330,EC,ZINYOSINI JS SCHOOL,MOUNT FRERE
200501331,EC,ZINYOSINI SS SCHOOL,MOUNT FRERE
200501334,EC,ZOKO JS SCHOOL,NTABANKULU
200501335,EC,ZOLA JP SCHOOL,KOKSTAD
200501336,EC,ZWELABANTU SP SCHOOL,TABANKULU
200501337,EC,ZWELAKHE P SCHOOL,NTABANKULU
200501338,EC,ZWELAKHE SS SCHOOL,NTABANKULU
200501339,EC,ZWELEDINGA JS SCHOOL,MOUNT AYLIFF
200501343,EC,ZWELIDUMILE P SCHOOL,MOUNT FRERE
200501344,EC,ZWELIHLANGENE P SCHOOL,MOUNT FRERE
200501345,EC,ZWELIJIKILE JP SCHOOL,MOUNT AYLIFF
200501348,EC,ZWELITSHA JS SCHOOL,MATATIELE
200501349,EC,ZWELITSHA JS SCHOOL,MOUNT FRERE
200501381,EC,ZWELITSHA SS SCHOOL,KOKSTAD
200300001,EC,A.B.SIWENDU SP SCHOOL,IDUTYWA
200300002,EC,A.M.BAM JP SCHOOL,BUTTERWORTH
200300003,EC,AMABELE SS SCHOOL,NDABAKAZI
200300005,EC,AMABHELENI JS SCHOOL,IDUTYWA
200300717,EC,AMAMBALU JS SCHOOL,KENTANI
200300006,EC,ANTA PJ SCHOOL,BUTTERWORTH
200300007,EC,B.SANDILE SP SCHOOL,KENTANI
200300008,EC,BADI SS SCHOOL,WILLOWVALE
200400009,EC,BAFAZI JS SCHOOL,ELLIOTDALE
200300009,EC,BANGISO JS SCHOOL,DUTYWA
200300011,EC,BASHEE SS SCHOOL,IDUTYWA
200300012,EC,BAWA JS SCHOOL,BUTTERWORTH
200300013,EC,BAWANA SP SCHOOL,WILLOWVALE
200300016,EC,BEKINKOSI JS SCHOOL,KENTANI
200300018,EC,BELENI JS SCHOOL,NDABAKAZI
200300019,EC,BENAI SILINGA SP SCHOOL,BUTTERWORTH
200300869,EC,BETHEL COLLEGE,BUTTERWORTH
200300763,EC,BETHEL JS SCHOOL,NDABAKAZI
200300021,EC,BIKANA JS SCHOOL,IDUTYWA
200300022,EC,BIYANA JS SCHOOL,NQAMAKWE
200300793,EC,BLUE-SKY JS SCHOOL,BUTTERWORTH
200300024,EC,BLYTHSWOOD HIGH SCHOOL,NQAMAKWE
200300023,EC,BLYTHSWOOD JS SCHOOL,NQAMAKWE
200300025,EC,BOJENI JS SCHOOL,WILLOWVALE
200300027,EC,BOLOTWA JS SCHOOL,IDUTYWA
200300028,EC,BOMELA SS SCHOOL,IDUTYWA
200300029,EC,BONDE JS SCHOOL,WILLOWVALE
200300033,EC,BONGOLETHU HIGH SCHOOL,NGQAMAKWE
200300784,EC,BONGWENI JS SCHOOL,IDUTYWA
200300831,EC,BONKOLO HIGH SCHOOL,IDUTYWA
200300036,EC,BOTTOMAN JS SCHOOL,BUTTERWORTH
200300742,EC,BULUBE'S JS SCHOOL,BUTTERWORTH
200300721,EC,BURU JS SCHOOL,BUTTERWORTH
200300038,EC,BUSILA JS SCHOOL,WILLOWVALE
200300863,EC,BUSY BEES JUNIOR PRIMARY SCHOOL,BUTTERWORTH
200300741,EC,BUTTERWORTH HIGH SCHOOL,BUTTERWORTH
200300039,EC,C.M.BIKITSHA SP SCHOOL,BUTTERWORTH
200300041,EC,CAFUTWENI JS SCHOOL,BUTTERWORTH
200300042,EC,CALEY JS SCHOOL,BUTTERWORTH
200300081,EC,CAMSHE JS SCHOOL,WILLOWVALE
200300874,EC,CANAAN ACADEMY,IDUTYWA
200300837,EC,CANDU JS SCHOOL,IDUTYWA
200300043,EC,CEBE JS SCHOOL,BUTTERWORTH
200300044,EC,CEGCUANA JS SCHOOL,BUTTERWORTH
200300046,EC,CERU JS SCHOOL,BUTTERWORTH
200300047,EC,CIKO JS SCHOOL,WILLOWVALE
200300048,EC,CILO SP SCHOOL,KENTANE
200300049,EC,COLLYWOBBLES JS SCHOOL,IDUTYWA
200300050,EC,COLOSA JS SCHOOL,DUTYWA
200300051,EC,COLOSA SS SCHOOL,IDUTYWA
